Time stamp,Experiment time,Phase,Time in Phase,Period Type,Time in Period,Fidelity,FOV,Saturation,FPS target,FPS real,,,,,,
41:45.3,12.24344,intervention,11.24344,sustain high,0.2434368,1,110,100,90,14.03954,,,0.05162,2.284769889,,
41:45.3,12.29506,intervention,11.29506,sustain high,0.2950611,1,110,100,90,14.03954,,,0.00261,18.70853447,,
41:45.3,12.29767,intervention,11.29767,sustain high,0.2976742,1,110,100,90,14.03954,,,0.00182,18.25555174,,
41:45.3,12.29949,intervention,11.29949,sustain high,0.2994938,1,110,100,90,14.03954,,,0.00187,18.28489791,,
41:45.3,12.30136,intervention,11.30136,sustain high,0.3013573,1,110,100,90,14.03954,,,0.01213,21.72880582,,
41:45.3,12.31349,intervention,11.31349,sustain high,0.3134918,1,110,100,90,13.62372,,,0.002,18.36078109,,
41:45.3,12.31549,intervention,11.31549,sustain high,0.3154888,1,110,100,90,13.62372,,,0.05012,2.70855789,,
41:45.4,12.36561,intervention,11.36561,sustain high,0.3656063,1,110,100,90,13.62372,,,0.0027,18.75864245,,
41:45.4,12.36831,intervention,11.36831,sustain high,0.3683109,1,110,100,90,13.62372,,,0.00194,18.32583329,,
41:45.4,12.37025,intervention,11.37025,sustain high,0.3702469,1,110,100,90,13.62372,,,0.01207,21.72661986,,
41:45.4,12.38232,intervention,11.38232,sustain high,0.3823223,1,110,100,90,14.18054,,,0.00194,18.32583329,,
41:45.4,12.38426,intervention,11.38426,sustain high,0.3842564,1,110,100,90,14.18054,,,0.05262,2.032202041,,
41:45.5,12.43688,intervention,11.43688,sustain high,0.4368801,1,110,100,90,14.18054,,,0.00263,18.7196969,,
41:45.5,12.43951,intervention,11.43951,sustain high,0.4395084,1,110,100,90,14.18054,,,0.00184,18.26730082,,
41:45.5,12.44135,intervention,11.44135,sustain high,0.4413509,1,110,100,90,14.18054,,,0.00182,18.25555174,,
41:45.5,12.44317,intervention,11.44317,sustain high,0.4431686,1,110,100,90,14.18054,,,0.01207,21.72661986,,
41:45.5,12.45524,intervention,11.45524,sustain high,0.4552422,1,110,100,90,14.02954,,,0.00202,18.37240152,,
41:45.5,12.45726,intervention,11.45726,sustain high,0.4572563,1,110,100,90,14.02954,,,0.05285,1.977347988,,
41:45.5,12.51011,intervention,11.51011,sustain high,0.5101051,1,110,100,90,14.02954,,,0.00259,18.69735649,,
41:45.5,12.5127,intervention,11.5127,sustain high,0.5127029,1,110,100,90,14.02954,,,0.00183,18.26142805,,
41:45.5,12.51453,intervention,11.51453,sustain high,0.5145283,1,110,100,90,14.02954,,,0.01266,21.73803132,,
41:45.5,12.52719,intervention,11.52719,sustain high,0.5271931,1,110,100,90,13.68406,,,0.00195,18.33166691,,
41:45.5,12.52914,intervention,11.52914,sustain high,0.5291367,1,110,100,90,13.68406,,,0.05124,2.386915773,,
41:45.6,12.58038,intervention,11.58038,sustain high,0.5803795,1,110,100,90,13.68406,,,0.00262,18.71411763,,
41:45.6,12.583,intervention,11.583,sustain high,0.5830002,1,110,100,90,13.68406,,,0.00189,18.29661156,,
41:45.6,12.58489,intervention,11.58489,sustain high,0.5848885,1,110,100,90,13.68406,,,0.00179,18.23790167,,
41:45.6,12.58668,intervention,11.58668,sustain high,0.5866833,1,110,100,90,13.68406,,,0.01209,21.72737429,,
41:45.6,12.59877,intervention,11.59877,sustain high,0.5987682,1,110,100,90,14.18518,,,0.0019,18.30246304,,
41:45.6,12.60067,intervention,11.60067,sustain high,0.6006699,1,110,100,90,14.18518,,,0.05381,1.760940657,,
41:45.7,12.65448,intervention,11.65448,sustain high,0.6544819,1,110,100,90,14.18518,,,0.00257,18.68616299,,
41:45.7,12.65705,intervention,11.65705,sustain high,0.6570549,1,110,100,90,14.18518,,,0.00185,18.27317006,,
41:45.7,12.6589,intervention,11.6589,sustain high,0.6588974,1,110,100,90,14.18518,,,0.00178,18.23201128,,
41:45.7,12.66068,intervention,11.66068,sustain high,0.660675,1,110,100,90,14.18518,,,0.01217,21.73013422,,
41:45.7,12.67285,intervention,11.67285,sustain high,0.6728477,1,110,100,90,13.49185,,,0.00191,18.30831096,,
41:45.7,12.67476,intervention,11.67476,sustain high,0.6747627,1,110,100,90,13.49185,,,0.05547,1.43184901,,
41:45.8,12.73023,intervention,11.73023,sustain high,0.7302341,1,110,100,90,13.49185,,,0.00262,18.71411763,,
41:45.8,12.73285,intervention,11.73285,sustain high,0.7328491,1,110,100,90,13.49185,,,0.00185,18.27317006,,
41:45.8,12.7347,intervention,11.7347,sustain high,0.7347012,1,110,100,90,13.49185,,,0.01782,20.89708147,,
41:45.8,12.75252,intervention,11.75252,sustain high,0.7525234,1,110,100,90,13.20257,,,0.00193,18.31999609,,
41:45.8,12.75445,intervention,11.75445,sustain high,0.7544479,1,110,100,90,13.20257,,,0.05306,1.928293462,,
41:45.8,12.80751,intervention,11.80751,sustain high,0.8075104,1,110,100,90,13.20257,,,0.00263,18.7196969,,
41:45.8,12.81014,intervention,11.81014,sustain high,0.8101444,1,110,100,90,13.20257,,,0.00185,18.27317006,,
41:45.8,12.81199,intervention,11.81199,sustain high,0.8119907,1,110,100,90,13.20257,,,0.00184,18.26730082,,
41:45.8,12.81383,intervention,11.81383,sustain high,0.8138256,1,110,100,90,13.20257,,,0.01225,21.73248154,,
41:45.8,12.82608,intervention,11.82608,sustain high,0.8260822,1,110,100,90,12.95186,,,0.00189,18.29661156,,
41:45.8,12.82797,intervention,11.82797,sustain high,0.8279743,1,110,100,90,12.95186,,,0.05151,2.313982445,,
41:45.9,12.87948,intervention,11.87948,sustain high,0.8794842,1,110,100,90,12.95186,,,0.0027,18.75864245,,
41:45.9,12.88218,intervention,11.88218,sustain high,0.8821812,1,110,100,90,12.95186,,,0.00206,18.39559891,,
41:45.9,12.88424,intervention,11.88424,sustain high,0.8842449,1,110,100,90,12.95186,,,0.00184,18.26730082,,
41:45.9,12.88608,intervention,11.88608,sustain high,0.8860836,1,110,100,90,12.95186,,,0.01222,21.73164966,,
41:45.9,12.8983,intervention,11.8983,sustain high,0.8982983,1,110,100,90,13.87663,,,0.00193,18.31999609,,
41:45.9,12.90023,intervention,11.90023,sustain high,0.9002285,1,110,100,90,13.87663,,,0.05374,1.776050844,,
41:46.0,12.95397,intervention,11.95397,sustain high,0.9539738,1,110,100,90,13.87663,,,0.00216,18.45333707,,
41:46.0,12.95613,intervention,11.95613,sustain high,0.9561291,1,110,100,90,13.87663,,,0.00186,18.27903576,,
41:46.0,12.95799,intervention,11.95799,sustain high,0.9579906,1,110,100,90,13.87663,,,0.01452,21.62724086,,
41:46.0,12.97251,intervention,11.97251,sustain high,0.9725132,1,110,100,90,13.43355,,,0.00189,18.29661156,,
41:46.0,12.9744,intervention,11.9744,sustain high,0.9744015,1,110,100,90,13.43355,,,0.0531,1.919060164,,
41:46.0,13.0275,intervention,12.0275,decay,0.02749825,0.97,107.78,97,88,13.43355,,,0.00269,18.75309055,,
41:46.1,13.03019,intervention,12.03019,decay,0.03019142,0.96,107.05,96,87,13.43355,,,0.00187,18.28489791,,
41:46.1,13.03206,intervention,12.03206,decay,0.03206062,0.96,107.05,96,87,13.43355,,,0.00188,18.29075651,,
41:46.1,13.03394,intervention,12.03394,decay,0.03393745,0.96,107.05,96,87,13.43355,,,0.01219,21.73075974,,
41:46.1,13.04613,intervention,12.04613,decay,0.04613304,0.95,106.31,95,87,13.60124,,,0.00195,18.33166691,,
41:46.1,13.04808,intervention,12.04808,decay,0.04808235,0.95,106.31,95,87,13.60124,,,0.04986,2.78773621,,
41:46.1,13.09794,intervention,12.09794,decay,0.09794044,0.9,102.62,90,84,13.60124,,,0.00271,18.76419042,,
41:46.1,13.10065,intervention,12.10065,decay,0.1006527,0.89,101.89,89,83,13.60124,,,0.00185,18.27317006,,
41:46.1,13.1025,intervention,12.1025,decay,0.1025028,0.89,101.89,89,83,13.60124,,,0.00182,18.25555174,,
41:46.1,13.10432,intervention,12.10432,decay,0.1043224,0.89,101.89,89,83,13.60124,,,0.01345,21.71814249,,
41:46.1,13.11777,intervention,12.11777,decay,0.1177692,0.88,101.15,88,82,14.19219,,,0.00191,18.30831096,,
41:46.1,13.11968,intervention,12.11968,decay,0.1196766,0.88,101.15,88,82,14.19219,,,0.05539,1.446467622,,
41:46.2,13.17507,intervention,12.17507,decay,0.175066,0.82,96.73,82,79,14.19219,,,0.00264,18.72527228,,
41:46.2,13.17771,intervention,12.17771,decay,0.1777058,0.82,96.73,82,79,14.19219,,,0.00188,18.29075651,,
41:46.2,13.17959,intervention,12.17959,decay,0.179594,0.82,96.73,82,79,14.19219,,,0.00186,18.27903576,,
41:46.2,13.18145,intervention,12.18145,decay,0.181448,0.81,95.99,81,78,14.19219,,,0.01226,21.73274593,,
41:46.2,13.19371,intervention,12.19371,decay,0.1937084,0.8,95.26,80,78,12.98791,,,0.00193,18.31999609,,
41:46.2,13.19564,intervention,12.19564,decay,0.1956425,0.8,95.26,80,78,12.98791,,,0.05129,2.373277048,,
41:46.3,13.24693,intervention,12.24693,decay,0.2469311,0.75,91.57,75,75,12.98791,,,0.00248,18.63560125,,
41:46.3,13.24941,intervention,12.24941,decay,0.2494144,0.75,91.57,75,75,12.98791,,,0.00185,18.27317006,,
41:46.3,13.25126,intervention,12.25126,decay,0.2512646,0.74,90.83,74,74,12.98791,,,0.01243,21.73625371,,
41:46.3,13.26369,intervention,12.26369,decay,0.2636929,0.73,90.1,73,73,13.90646,,,0.00201,18.36659311,,
41:46.3,13.2657,intervention,12.2657,decay,0.2656994,0.73,90.1,73,73,13.90646,,,0.05131,2.367838483,,
41:46.3,13.31701,intervention,12.31701,decay,0.3170071,0.68,86.41,68,70,13.90646,,,0.00265,18.73084375,,
41:46.3,13.31966,intervention,12.31966,decay,0.3196621,0.68,86.41,68,70,13.90646,,,0.00184,18.26730082,,
41:46.3,13.3215,intervention,12.3215,decay,0.321497,0.67,85.67,67,70,13.90646,,,0.00182,18.25555174,,
41:46.3,13.32332,intervention,12.32332,decay,0.3233242,0.67,85.67,67,70,13.90646,,,0.01261,21.7379353,,
41:46.4,13.33593,intervention,12.33593,decay,0.335928,0.66,84.94,66,69,14.25054,,,0.00196,18.33749694,,
41:46.4,13.33789,intervention,12.33789,decay,0.3378887,0.66,84.94,66,69,14.25054,,,0.05246,2.071064515,,
41:46.4,13.39035,intervention,12.39035,decay,0.3903484,0.6,80.52,60,66,14.25054,,,0.00268,18.74753472,,
41:46.4,13.39303,intervention,12.39303,decay,0.3930302,0.6,80.52,60,66,14.25054,,,0.00182,18.25555174,,
41:46.4,13.39485,intervention,12.39485,decay,0.394846,0.6,80.52,60,66,14.25054,,,0.01276,21.73773928,,
41:46.4,13.40761,intervention,12.40761,decay,0.4076061,0.59,79.78,59,65,13.64636,,,0.00197,18.34332338,,
41:46.4,13.40958,intervention,12.40958,decay,0.4095821,0.59,79.78,59,65,13.64636,,,0.06296,0.508528987,,
41:46.5,13.47254,intervention,12.47254,decay,0.4725361,0.52,74.62,52,61,13.64636,,,0.00273,18.77527457,,
41:46.5,13.47527,intervention,12.47527,decay,0.4752712,0.52,74.62,52,61,13.64636,,,0.00186,18.27903576,,
41:46.5,13.47713,intervention,12.47713,decay,0.477129,0.52,74.62,52,61,13.64636,,,0.00188,18.29075651,,
41:46.5,13.47901,intervention,12.47901,decay,0.4790096,0.52,74.62,52,61,13.64636,,,0.01465,21.61121722,,
41:46.5,13.49366,intervention,12.49366,decay,0.4936619,0.5,73.15,50,60,12.1678,,,0.00195,18.33166691,,
41:46.5,13.49561,intervention,12.49561,decay,0.4956112,0.5,73.15,50,60,12.1678,,,0.05092,2.475643767,,
41:46.6,13.54653,intervention,12.54653,decay,0.546526,0.45,69.46,45,57,12.1678,,,0.00268,18.74753472,,
41:46.6,13.54921,intervention,12.54921,decay,0.5492077,0.45,69.46,45,57,12.1678,,,0.00184,18.26730082,,
41:46.6,13.55105,intervention,12.55105,decay,0.5510464,0.44,68.72,44,56,12.1678,,,0.00207,18.40138917,,
41:46.6,13.55312,intervention,12.55312,decay,0.5531216,0.44,68.72,44,56,12.1678,,,0.01352,21.71444039,,
41:46.6,13.56664,intervention,12.56664,decay,0.566637,0.43,67.99,43,55,13.51434,,,0.00194,18.32583329,,
41:46.6,13.56858,intervention,12.56858,decay,0.5685787,0.43,67.99,43,55,13.51434,,,0.05512,1.496706275,,
41:46.6,13.6237,intervention,12.6237,decay,0.6237011,0.37,63.56,37,52,13.51434,,,0.0026,18.70294742,,
41:46.6,13.6263,intervention,12.6263,decay,0.6263027,0.37,63.56,37,52,13.51434,,,0.0018,18.24378855,,
41:46.6,13.6281,intervention,12.6281,decay,0.6281033,0.37,63.56,37,52,13.51434,,,0.00211,18.42451375,,
41:46.7,13.63021,intervention,12.63021,decay,0.6302052,0.36,62.83,36,51,13.51434,,,0.0123,21.73373902,,
41:46.7,13.64251,intervention,12.64251,decay,0.6425076,0.35,62.09,35,51,12.94882,,,0.00195,18.33166691,,
41:46.7,13.64446,intervention,12.64446,decay,0.6444569,0.35,62.09,35,51,12.94882,,,0.0522,2.135461192,,
41:46.7,13.69666,intervention,12.69666,decay,0.6966648,0.3,58.41,30,48,12.94882,,,0.00253,18.66372961,,
41:46.7,13.69919,intervention,12.69919,decay,0.699194,0.3,58.41,30,48,12.94882,,,0.00217,18.4590907,,
41:46.7,13.70136,intervention,12.70136,decay,0.7013607,0.29,57.67,29,47,12.94882,,,0.00187,18.28489791,,
41:46.7,13.70323,intervention,12.70323,decay,0.7032261,0.29,57.67,29,47,12.94882,,,0.01218,21.7304502,,
41:46.7,13.71541,intervention,12.71541,decay,0.7154102,0.28,56.93,28,46,13.73717,,,0.00207,18.40138917,,
41:46.7,13.71748,intervention,12.71748,decay,0.7174778,0.28,56.93,28,46,13.73717,,,0.05622,1.300583183,,
41:46.8,13.7737,intervention,12.7737,decay,0.7736988,0.22,52.51,22,43,13.73717,,,0.00264,18.72527228,,
41:46.8,13.77634,intervention,12.77634,decay,0.7763424,0.22,52.51,22,43,13.73717,,,0.00188,18.29075651,,
41:46.8,13.77822,intervention,12.77822,decay,0.7782154,0.22,52.51,22,43,13.73717,,,0.01215,21.72948292,,
41:46.8,13.79037,intervention,12.79037,decay,0.7903652,0.2,51.04,20,42,12.94991,,,0.00194,18.32583329,,
41:46.8,13.79231,intervention,12.79231,decay,0.7923145,0.2,51.04,20,42,12.94991,,,0.05357,1.813179189,,
41:46.9,13.84588,intervention,12.84588,decay,0.8458767,0.15,47.35,15,39,12.94991,,,0.00266,18.73641132,,
41:46.9,13.84854,intervention,12.84854,decay,0.8485432,0.15,47.35,15,39,12.94991,,,0.00185,18.27317006,,
41:46.9,13.85039,intervention,12.85039,decay,0.8503857,0.14,46.61,14,38,12.94991,,,0.00185,18.27317006,,
41:46.9,13.85224,intervention,12.85224,decay,0.8522358,0.14,46.61,14,38,12.94991,,,0.01225,21.73248154,,
41:46.9,13.86449,intervention,12.86449,decay,0.8644886,0.13,45.88,13,37,13.86261,,,0.00197,18.34332338,,
41:46.9,13.86646,intervention,12.86646,decay,0.8664608,0.13,45.88,13,37,13.86261,,,0.05057,2.575574153,,
41:46.9,13.91703,intervention,12.91703,decay,0.9170322,0.08,42.19,8,34,13.86261,,,0.00266,18.73641132,,
41:46.9,13.91969,intervention,12.91969,decay,0.9196911,0.08,42.19,8,34,13.86261,,,0.00188,18.29075651,,
41:46.9,13.92157,intervention,12.92157,decay,0.9215679,0.07,41.45,7,34,13.86261,,,0.00194,18.32583329,,
41:46.9,13.92351,intervention,12.92351,decay,0.9235058,0.07,41.45,7,34,13.86261,,,0.01225,21.73248154,,
41:47.0,13.93576,intervention,12.93576,decay,0.9357624,0.06,40.72,6,33,14.06913,,,0.00188,18.29075651,,
41:47.0,13.93764,intervention,12.93764,decay,0.9376392,0.06,40.72,6,33,14.06913,,,0.05088,2.486911039,,
41:47.0,13.98852,intervention,12.98852,decay,0.9885159,0.01,37.03,1,30,14.06913,,,0.00364,19.26237515,,
41:47.0,13.99216,intervention,12.99216,decay,0.9921551,0,36.3,0,30,14.06913,,,0.00188,18.29075651,,
41:47.0,13.99404,intervention,12.99404,decay,0.9940395,0,36.3,0,30,14.06913,,,0.01207,21.72661986,,
41:47.0,14.00611,intervention,13.00611,sustain low,0.006105423,0,36.3,0,30,13.96053,,,0.00189,18.29661156,,
41:47.0,14.008,intervention,13.008,sustain low,0.007997513,0,36.3,0,30,13.96053,,,0.05462,1.593482746,,
41:47.1,14.06262,intervention,13.06262,sustain low,0.06261635,0,36.3,0,30,13.96053,,,0.00269,18.75309055,,
41:47.1,14.06531,intervention,13.06531,sustain low,0.06530952,0,36.3,0,30,13.96053,,,0.00181,18.2496719,,
41:47.1,14.06712,intervention,13.06712,sustain low,0.06712151,0,36.3,0,30,13.96053,,,0.00189,18.29661156,,
41:47.1,14.06901,intervention,13.06901,sustain low,0.0690136,0,36.3,0,30,13.96053,,,0.013,21.7344054,,
41:47.1,14.08201,intervention,13.08201,sustain low,0.08201027,0,36.3,0,30,13.50608,,,0.00194,18.32583329,,
41:47.1,14.08395,intervention,13.08395,sustain low,0.08395195,0,36.3,0,30,13.50608,,,0.05077,2.518099473,,
41:47.2,14.13472,intervention,13.13472,sustain low,0.1347179,0,36.3,0,30,13.50608,,,0.00264,18.72527228,,
41:47.2,14.13736,intervention,13.13736,sustain low,0.1373577,0,36.3,0,30,13.50608,,,0.00181,18.2496719,,
41:47.2,14.13917,intervention,13.13917,sustain low,0.1391735,0,36.3,0,30,13.50608,,,0.00188,18.29075651,,
41:47.2,14.14105,intervention,13.14105,sustain low,0.1410542,0,36.3,0,30,13.50608,,,0.01244,21.73640199,,
41:47.2,14.15349,intervention,13.15349,sustain low,0.1534939,0,36.3,0,30,13.88241,,,0.00198,18.34914622,,
41:47.2,14.15547,intervention,13.15547,sustain low,0.1554661,0,36.3,0,30,13.88241,,,0.05189,2.214283044,,
41:47.2,14.20736,intervention,13.20736,sustain low,0.2073574,0,36.3,0,30,13.88241,,,0.00271,18.76419042,,
41:47.2,14.21007,intervention,13.21007,sustain low,0.2100658,0,36.3,0,30,13.88241,,,0.0019,18.30246304,,
41:47.2,14.21197,intervention,13.21197,sustain low,0.2119694,0,36.3,0,30,13.88241,,,0.01211,21.72810295,,
41:47.2,14.22408,intervention,13.22408,sustain low,0.2240849,0,36.3,0,30,13.75508,,,0.00192,18.31415532,,
41:47.2,14.226,intervention,13.226,sustain low,0.2259998,0,36.3,0,30,13.75508,,,0.05593,1.350115703,,
41:47.3,14.28193,intervention,13.28193,sustain low,0.2819347,0,36.3,0,30,13.75508,,,0.00218,18.46484065,,
41:47.3,14.28411,intervention,13.28411,sustain low,0.2841091,0,36.3,0,30,13.75508,,,0.0019,18.30246304,,
41:47.3,14.28601,intervention,13.28601,sustain low,0.286005,0,36.3,0,30,13.75508,,,0.00218,18.46484065,,
41:47.3,14.28819,intervention,13.28819,sustain low,0.2881908,0,36.3,0,30,13.75508,,,0.01201,21.72420191,,
41:47.3,14.3002,intervention,13.3002,sustain low,0.3001995,0,36.3,0,30,13.39637,,,0.00195,18.33166691,,
41:47.3,14.30215,intervention,13.30215,sustain low,0.3021488,0,36.3,0,30,13.39637,,,0.05145,2.330038408,,
41:47.4,14.3536,intervention,13.3536,sustain low,0.3535976,0,36.3,0,30,13.39637,,,0.00265,18.73084375,,
41:47.4,14.35625,intervention,13.35625,sustain low,0.3562489,0,36.3,0,30,13.39637,,,0.00187,18.28489791,,
41:47.4,14.35812,intervention,13.35812,sustain low,0.3581219,0,36.3,0,30,13.39637,,,0.01281,21.73735124,,
41:47.4,14.37093,intervention,13.37093,sustain low,0.3709316,0,36.3,0,30,13.98617,,,0.00189,18.29661156,,
41:47.4,14.37282,intervention,13.37282,sustain low,0.3728199,0,36.3,0,30,13.98617,,,0.05532,1.459358539,,
41:47.4,14.42814,intervention,13.42814,sustain low,0.4281368,0,36.3,0,30,13.98617,,,0.00276,18.79187123,,
41:47.5,14.4309,intervention,13.4309,sustain low,0.4308987,0,36.3,0,30,13.98617,,,0.002,18.36078109,,
41:47.5,14.4329,intervention,13.4329,sustain low,0.4329014,0,36.3,0,30,13.98617,,,0.00186,18.27903576,,
41:47.5,14.43476,intervention,13.43476,sustain low,0.4347591,0,36.3,0,30,13.98617,,,0.01233,21.7344161,,
41:47.5,14.44709,intervention,13.44709,sustain low,0.4470921,0,36.3,0,30,13.39301,,,0.00193,18.31999609,,
41:47.5,14.44902,intervention,13.44902,sustain low,0.4490185,0,36.3,0,30,13.39301,,,0.05682,1.202842142,,
41:47.5,14.50584,intervention,13.50584,sustain low,0.5058384,0,36.3,0,30,13.39301,,,0.00263,18.7196969,,
41:47.5,14.50847,intervention,13.50847,sustain low,0.5084667,0,36.3,0,30,13.39301,,,0.00185,18.27317006,,
41:47.5,14.51032,intervention,13.51032,sustain low,0.5103168,0,36.3,0,30,13.39301,,,0.00188,18.29075651,,
41:47.5,14.5122,intervention,13.5122,sustain low,0.5121975,0,36.3,0,30,13.39301,,,0.01217,21.73013422,,
41:47.5,14.52437,intervention,13.52437,sustain low,0.5243664,0,36.3,0,30,12.87041,,,0.00193,18.31999609,,
41:47.5,14.5263,intervention,13.5263,sustain low,0.5263004,0,36.3,0,30,12.87041,,,0.05251,2.058857629,,
41:47.6,14.57881,intervention,13.57881,sustain low,0.5788059,0,36.3,0,30,12.87041,,,0.00264,18.72527228,,
41:47.6,14.58145,intervention,13.58145,sustain low,0.5814495,0,36.3,0,30,12.87041,,,0.00185,18.27317006,,
41:47.6,14.5833,intervention,13.5833,sustain low,0.5832996,0,36.3,0,30,12.87041,,,0.00184,18.26730082,,
41:47.6,14.58514,intervention,13.58514,sustain low,0.5851421,0,36.3,0,30,12.87041,,,0.0124,21.73577018,,
41:47.6,14.59754,intervention,13.59754,sustain low,0.5975399,0,36.3,0,30,13.71153,,,0.00193,18.31999609,,
41:47.6,14.59947,intervention,13.59947,sustain low,0.5994701,0,36.3,0,30,13.71153,,,0.05248,2.06617494,,
41:47.7,14.65195,intervention,13.65195,sustain low,0.6519527,0,36.3,0,30,13.71153,,,0.00265,18.73084375,,
41:47.7,14.6546,intervention,13.6546,sustain low,0.6545963,0,36.3,0,30,13.71153,,,0.00188,18.29075651,,
41:47.7,14.65648,intervention,13.65648,sustain low,0.656477,0,36.3,0,30,13.71153,,,0.0122,21.73106283,,
41:47.7,14.66868,intervention,13.66868,sustain low,0.6686802,0,36.3,0,30,13.66494,,,0.00195,18.33166691,,
41:47.7,14.67063,intervention,13.67063,sustain low,0.6706295,0,36.3,0,30,13.66494,,,0.05284,1.979708331,,
41:47.7,14.72347,intervention,13.72347,sustain low,0.7234669,0,36.3,0,30,13.66494,,,0.00261,18.70853447,,
41:47.7,14.72608,intervention,13.72608,sustain low,0.7260761,0,36.3,0,30,13.66494,,,0.00183,18.26142805,,
41:47.7,14.72791,intervention,13.72791,sustain low,0.727911,0,36.3,0,30,13.66494,,,0.00182,18.25555174,,
41:47.8,14.72973,intervention,13.72973,sustain low,0.7297344,0,36.3,0,30,13.66494,,,0.01484,21.58587099,,
41:47.8,14.74457,intervention,13.74457,sustain low,0.7445736,0,36.3,0,30,13.99815,,,0.00203,18.37820631,,
41:47.8,14.7466,intervention,13.7466,sustain low,0.746603,0,36.3,0,30,13.99815,,,0.05338,1.855406422,,
41:47.8,14.79998,intervention,13.79998,sustain low,0.7999821,0,36.3,0,30,13.99815,,,0.00242,18.60172091,,
41:47.8,14.8024,intervention,13.8024,sustain low,0.8024006,0,36.3,0,30,13.99815,,,0.00206,18.39559891,,
41:47.8,14.80446,intervention,13.80446,sustain low,0.8044605,0,36.3,0,30,13.99815,,,0.00219,18.4705869,,
41:47.8,14.80665,intervention,13.80665,sustain low,0.8066502,0,36.3,0,30,13.99815,,,0.01226,21.73274593,,
41:47.8,14.81891,intervention,13.81891,sustain low,0.8189106,0,36.3,0,30,13.07263,,,0.00208,18.40717579,,
41:47.8,14.82099,intervention,13.82099,sustain low,0.8209934,0,36.3,0,30,13.07263,,,0.05142,2.338098747,,
41:47.9,14.87241,intervention,13.87241,sustain low,0.8724117,0,36.3,0,30,13.07263,,,0.00269,18.75309055,,
41:47.9,14.8751,intervention,13.8751,sustain low,0.8751011,0,36.3,0,30,13.07263,,,0.00188,18.29075651,,
41:47.9,14.87698,intervention,13.87698,sustain low,0.8769779,0,36.3,0,30,13.07263,,,0.01228,21.73325537,,
41:47.9,14.88926,intervention,13.88926,sustain low,0.8892574,0,36.3,0,30,13.78968,,,0.00187,18.28489791,,
41:47.9,14.89113,intervention,13.89113,sustain low,0.8911266,0,36.3,0,30,13.78968,,,0.05331,1.871159965,,
41:48.0,14.94444,intervention,13.94444,sustain low,0.9444408,0,36.3,0,30,13.78968,,,0.00283,18.83045815,,
41:48.0,14.94727,intervention,13.94727,sustain low,0.9472675,0,36.3,0,30,13.78968,,,0.00189,18.29661156,,
41:48.0,14.94916,intervention,13.94916,sustain low,0.9491634,0,36.3,0,30,13.78968,,,0.00188,18.29075651,,
41:48.0,14.95104,intervention,13.95104,sustain low,0.9510403,0,36.3,0,30,13.78968,,,0.01244,21.73640199,,
41:48.0,14.96348,intervention,13.96348,sustain low,0.9634762,0,36.3,0,30,13.89348,,,0.00191,18.30831096,,
41:48.0,14.96539,intervention,13.96539,sustain low,0.9653873,0,36.3,0,30,13.89348,,,0.05159,2.292708347,,
41:48.0,15.01698,intervention,14.01698,attack,0.01698494,0.01,37.03,1,30,13.89348,,,0.00275,18.78634296,,
41:48.0,15.01973,intervention,14.01973,attack,0.01972771,0.01,37.03,1,30,13.89348,,,0.00189,18.29661156,,
41:48.0,15.02162,intervention,14.02162,attack,0.02162361,0.02,37.77,2,31,13.89348,,,0.00193,18.31999609,,
41:48.0,15.02355,intervention,14.02355,attack,0.02355385,0.02,37.77,2,31,13.89348,,,0.01281,21.73735124,,
41:48.1,15.03636,intervention,14.03636,attack,0.03635597,0.03,38.51,3,31,13.77712,,,0.00196,18.33749694,,
41:48.1,15.03832,intervention,14.03832,attack,0.03831673,0.03,38.51,3,31,13.77712,,,0.05361,1.804387803,,
41:48.1,15.09193,intervention,14.09193,attack,0.0919323,0.09,42.93,9,35,13.77712,,,0.00244,18.61302961,,
41:48.1,15.09437,intervention,14.09437,attack,0.09436607,0.09,42.93,9,35,13.77712,,,0.00184,18.26730082,,
41:48.1,15.09621,intervention,14.09621,attack,0.09621239,0.09,42.93,9,35,13.77712,,,0.01218,21.7304502,,
41:48.1,15.10839,intervention,14.10839,attack,0.1083927,0.1,43.67,10,36,13.33829,,,0.00201,18.36659311,,
41:48.1,15.1104,intervention,14.1104,attack,0.1104031,0.11,44.4,11,36,13.33829,,,0.05453,1.611428617,,
41:48.2,15.16493,intervention,14.16493,attack,0.1649342,0.16,48.09,16,39,13.33829,,,0.00257,18.68616299,,
41:48.2,15.1675,intervention,14.1675,attack,0.1675014,0.16,48.09,16,39,13.33829,,,0.00193,18.31999609,,
41:48.2,15.16943,intervention,14.16943,attack,0.1694317,0.16,48.09,16,39,13.33829,,,0.00186,18.27903576,,
41:48.2,15.17129,intervention,14.17129,attack,0.1712933,0.17,48.82,17,40,13.33829,,,0.0122,21.73106283,,
41:48.2,15.18349,intervention,14.18349,attack,0.1834927,0.18,49.56,18,40,13.73609,,,0.00219,18.4705869,,
41:48.2,15.18568,intervention,14.18568,attack,0.1856823,0.18,49.56,18,40,13.73609,,,0.0522,2.135461192,,
41:48.3,15.23788,intervention,14.23788,attack,0.2378788,0.23,53.25,23,43,13.73609,,,0.00271,18.76419042,,
41:48.3,15.24059,intervention,14.24059,attack,0.2405872,0.24,53.98,24,44,13.73609,,,0.0026,18.70294742,,
